0,6.333333333,2
2,7.216666667,2
4,7.5,2
6,5.733333333,2
8,5.666666667,2
10,8,2
12,14.16666667,2
14,6.75,2
16,8.25,2
18,8.166666667,3
21,8.25,2
23,8.333333333,2
25,7.933333333,2
27,6.75,2
29,11.25,2
31,11.25,2
33,7.666666667,2
35,7.083333333,2
37,6.983333333,2
39,7.416666667,2
41,8.5,2
43,6,2
45,7.333333333,2
47,8.333333333,2
49,6.25,2
51,5.616666667,2
53,8,2
55,4.583333333,2
57,7.3,2
59,9,2
61,8.583333333,2
63,4.166666667,2
65,7.883333333,2
67,9.583333333,2
69,10.5,2
71,4.083333333,2
73,8.5,2
75,7.333333333,2
77,7,2
79,16.08333333,2
81,8.25,2
83,7.716666667,2
85,8.7,2
87,7.5,2
89,6.3,2
91,8.5,2
93,5.666666667,2
95,13.33333333,2
97,7.833333333,2
99,9.533333333,2
101,6.75,2
103,8.75,2
105,8.333333333,2
107,6.333333333,2
109,7.666666667,2
111,13.16666667,2
113,5.2,2
115,9.883333333,2
117,7,2
119,5.833333333,2
121,6.333333333,2
123,8.666666667,2
125,7.033333333,2
127,6.25,2
129,6.666666667,2
131,7.066666667,2
133,9.666666667,2
135,10,2
137,8,2
139,16,2
141,9,2
143,6.083333333,2
145,8.083333333,2
147,8.916666667,2
149,8.05,2
151,12.61666667,2
153,7.916666667,2
155,8.5,2
157,8.083333333,2
159,7.566666667,2
161,7.1,2
163,4.75,2
165,5,2
167,8,2
169,5.916666667,2
171,4.5,2
173,7.75,2
175,5,2
177,7.816666667,2
179,8,2
181,8.666666667,2
183,8.9,2
185,8,2
187,8.75,2
189,6.966666667,2
191,9.916666667,2
193,8.25,2
195,7.966666667,2
197,8.2,2
199,8.166666667,2
201,8.166666667,2
203,5.916666667,2
205,6.666666667,2
207,6.5,2
209,7.666666667,2
211,7.966666667,2
213,8.5,2
215,6.266666667,2
217,8.5,2
219,4.833333333,2
221,7,2
223,3.5,2
225,11,2
227,6.916666667,2
229,13.16666667,2
231,7.5,2
233,6.833333333,2
235,7,2
237,8.833333333,2
239,7,2
241,9.366666667,2
243,8,2
245,8.5,2
247,10.5,2
249,6.5,2
251,13.5,2
253,7.25,2
255,6.25,2
257,8,2
259,6.916666667,2
261,8,2
263,7,2
265,7.5,2
267,7,2
269,7.333333333,2
271,9.083333333,2
273,7.5,2
275,6.666666667,2
277,8.5,2
279,8.5,2
281,7.15,2
283,7,2
285,8.333333333,2
287,7.833333333,2
289,7,2
291,8,2
293,7.583333333,2
295,6.083333333,2
297,6.75,2
299,8.5,2
301,6.866666667,2
303,6.866666667,2
305,9.5,2
307,7.333333333,2
309,6,2
311,5,2
313,7.366666667,2
315,7,2
317,5.65,2
319,7.5,2
321,7.533333333,2
323,6.25,2
325,8.533333333,2
327,8.25,2
329,7.583333333,2
331,6.75,2
333,6.5,2
335,5.833333333,2
337,8.25,2
339,8.033333333,2
341,7.833333333,2
343,7.333333333,2
345,9.033333333,2
347,7.5,2
349,5.166666667,2
351,8.583333333,2
353,7.116666667,2
355,6.25,2
357,7.25,2
359,7.5,2
361,8,2
363,9.1,2
365,6.833333333,2
367,5.5,2
369,8.533333333,2
371,9.5,2
373,6.5,2
375,7.083333333,2
377,7.25,2
379,7.516666667,2
381,7.25,2
383,7.25,2
385,6.166666667,2
387,10.33333333,2
389,7.166666667,2
391,10.16666667,2
393,8.05,2
395,8.75,2
397,7.95,2
399,7.5,2
401,8.666666667,2
403,7.833333333,2
405,7,2
407,7,2
409,8.166666667,2
411,8.666666667,3
414,6.5,2
416,6.966666667,2
418,14.5,2
420,7.25,2
422,8.25,2
424,7.2,2
426,7.333333333,2
428,7.25,2
430,7.666666667,2
432,6.333333333,2
434,6.616666667,2
436,9.5,2
438,7.55,2
440,7.5,2
442,6.416666667,2
444,8.25,2
446,8,2
448,7.5,2
450,7.5,2
452,7.5,2
454,8.016666667,2
456,8.233333333,2
458,6.716666667,2
460,7.666666667,2
462,8,3
465,7.083333333,2
467,11,2
469,8.183333333,2
471,10.25,2
473,9.5,2
475,8.2,2
477,7,2
479,9.133333333,2
481,8,2
483,5.416666667,2
485,5.35,2
487,11.33333333,2
489,15.83333333,2
491,7.5,2
493,8.133333333,2
495,10.35,2
497,13.66666667,2
499,6.55,2
501,8.416666667,2
503,8.566666667,2
505,7.833333333,2
507,8.766666667,2
509,7.833333333,2
511,9.033333333,2
513,6.783333333,2
515,8.3,2
517,4.75,2
519,7.666666667,2
521,8,2
523,9.383333333,2
525,6.883333333,2
527,8,2
529,6.5,2
531,6.416666667,2
533,6.316666667,2
535,9,2
537,16.5,2
539,8,2
541,8.233333333,2
543,9.25,2
545,7.183333333,2
547,6.833333333,2
549,7.716666667,2
551,7,2
553,8.916666667,2
555,9.5,2
557,9.366666667,2
559,9.95,2
561,11,2
563,7.833333333,2
565,8,2
567,8.5,2
569,7,2
571,6.95,2
573,8.083333333,2
575,6.316666667,2
577,10.5,2
579,8.05,2
581,9.166666667,2
583,8.5,2
585,10,2
587,6.833333333,2
589,7.866666667,2
591,7.583333333,2
593,7.5,2
595,4.75,2
597,7.25,2
599,7.5,2
601,7.166666667,2
603,7.75,2
605,9.833333333,2
607,7.416666667,2
609,8,2
611,7.416666667,2
613,9.416666667,2
615,8.033333333,2
617,5.916666667,2
619,6.5,2
621,8.5,2
623,8.5,2
625,8.416666667,2
627,10.2,2
629,7,2
631,8.5,2
633,8.583333333,2
635,8.766666667,2
637,6.75,2
639,8.316666667,2
641,8.166666667,3
644,12.5,2
646,6.666666667,2
648,7.75,2
650,8,2
652,7.333333333,2
654,9.75,2
656,8.5,2
658,6.766666667,2
660,7.516666667,2
662,9.25,2
664,7.166666667,2
666,6.916666667,2
668,7.5,2
670,7.25,2
672,8.733333333,2
674,6.5,2
676,8.583333333,2
678,6.666666667,2
680,7.733333333,2
682,6.416666667,2
684,6.333333333,2
686,6.683333333,2
688,8.583333333,2
690,7.5,2
692,6.833333333,2
694,6.866666667,2
696,7.25,2
698,8.5,2
700,6.1,2
702,6,3
705,7.25,2
707,7,2
709,7,2
711,7.083333333,2
713,5.033333333,2
715,8,2
717,7.5,2
719,10,2
721,7.5,2
723,5.833333333,2
725,15,2
727,6.25,2
729,6.916666667,2
731,9.833333333,2
733,8,2
735,6.833333333,2
737,7.666666667,2
739,7.583333333,2
741,7.5,2
743,7.45,2
745,7.45,2
747,7,2
749,5.75,2
751,7.833333333,2
753,5.3,2
755,7.216666667,2
757,7.616666667,2
759,6.5,2
761,14.16666667,2
763,6,2
765,7.183333333,2
767,11.18333333,2
769,8.916666667,2
771,4.85,2
773,9.283333333,2
775,7.583333333,2
777,7.75,2
779,6,2
781,8.35,2
783,14.35,2
785,10.36666667,2
787,7,2
789,5.583333333,2
791,7,2
793,8,2
795,7,2
797,8.283333333,2
799,7.75,2
801,6.75,2
803,6,2
805,7.916666667,2
807,7.25,2
809,5.666666667,2
811,7.25,2
813,6,2
815,8.5,2
817,6.5,2
819,9.866666667,2
821,7.333333333,2
823,10.5,2
825,6.466666667,2
827,10.08333333,2
829,7.083333333,2
831,7.416666667,2
833,8.75,2
835,11.5,2
837,5.833333333,2
839,5.25,2
841,7.516666667,2
843,7.5,2
845,8.25,2
847,6.333333333,2
849,7.75,2
851,8.166666667,2
853,7,2
855,6.233333333,2
857,9.916666667,2
859,6.5,2
861,5.333333333,2
863,7.4,2
865,7.083333333,3
868,8.5,2
870,7.75,2
872,8.083333333,2
874,6.8,2
876,6.5,2
878,6,2
880,8.75,2
882,8,2
884,7.5,2
886,4.25,2
888,7,2
890,7.75,2
892,8.516666667,2
894,7.5,2
896,10,2
898,7.166666667,2
900,8,2
902,6.333333333,2
904,6.65,2
906,5.666666667,2
908,12.75,2
910,6.75,2
912,7.083333333,2
914,12,2
916,6.333333333,2
918,7.2,2
920,7.75,2
922,7.25,2
924,8.666666667,2
926,7,2
928,12.43333333,2
930,6.883333333,2
932,7.416666667,2
934,7,2
936,7.916666667,2
938,8.333333333,2
940,8.516666667,2
942,3.916666667,2
944,8.45,2
946,9.033333333,2
948,6.283333333,2
950,7.75,2
952,7.25,2
954,6.5,2
956,7.166666667,2
958,8.166666667,2
960,6.066666667,2
962,8.333333333,2
964,7,2
966,6.083333333,2
968,7.083333333,2
970,8.75,2
972,6.233333333,2
974,7.216666667,2
976,8.833333333,2
978,7.833333333,2
980,8,2
982,8,2
984,7.916666667,2
986,6.916666667,2
988,10.25,2
990,6.933333333,2
992,10.66666667,2
994,7.833333333,2
996,6.5,2
998,7.5,2
1000,9.333333333,2
1002,5.166666667,3
1005,8.5,2
1007,7.666666667,2
1009,7.5,2
1011,7,2
1013,7.666666667,2
1015,8.2,2
1017,5.75,2
1019,6.066666667,2
1021,8,2
1023,7.5,2
1025,7.5,2
1027,8.5,2
1029,7.766666667,2
1031,6.5,2
1033,5.166666667,2
1035,7.583333333,2
1037,7.666666667,2
1039,7.333333333,2
1041,7,2
1043,9.75,2
1045,7.833333333,2
1047,8,2
1049,7.883333333,2
1051,6.666666667,2
1053,5.5,2
1055,7.666666667,2
1057,10.75,2
1059,8.583333333,2
1061,6.6,2
1063,6.333333333,2
1065,7,2
1067,10.93333333,2
1069,9,2
1071,13.83333333,2
1073,8.533333333,2
1075,7.416666667,2
1077,8,2
1079,9,2
1081,6.75,2
1083,5.5,2
1085,8.5,2
1087,9.083333333,2
1089,8.416666667,2
1091,9,2
1093,7.5,2
1095,7.95,2
1097,8.333333333,2
1099,6.55,2
1101,8.8,2
1103,7.833333333,2
1105,8,2
1107,7.5,2
1109,9,2
1111,7.5,2
1113,11.5,2
1115,8.5,2
1117,6.25,2
1119,7.733333333,2
1121,6.916666667,2
1123,10.75,2
1125,18.66666667,2
1127,7.166666667,2
1129,7.916666667,2
1131,10.16666667,2
1133,8.933333333,2
1135,7.5,2
1137,5.366666667,2
1139,4.583333333,2
1141,6,2
1143,8.333333333,2
1145,7.716666667,2
1147,7.666666667,2
1149,7.25,2
1151,6.666666667,2
1153,7.166666667,2
1155,8.083333333,2
1157,6.25,2
1159,5.5,2
1161,7.333333333,2
1163,6.75,2
1165,7.583333333,2
1167,6.916666667,2
1169,8.5,2
1171,6.3,2
1173,5.666666667,2
1175,9.666666667,2
1177,15.26666667,2
1179,6.666666667,2
1181,6.25,2
1183,7.666666667,2
1185,7.066666667,2
1187,8.25,2
1189,6.5,2
1191,5,3
1194,8,2
1196,8.25,2
1198,5.7,2
1200,7.05,2
1202,8.916666667,2
1204,9.5,2
1206,6.333333333,2
1208,5,2
1210,5.15,2
1212,7.383333333,2
1214,7.666666667,2
1216,7.666666667,2
1218,8.166666667,2
1220,6.833333333,2
1222,6.5,2
1224,7.25,2
1226,15.33333333,2
1228,7.833333333,2
1230,9.5,2
1232,7.35,2
1234,7.05,2
1236,9,2
1238,7.5,2
1240,6.8,2
1242,13.66666667,2
1244,10.08333333,2
1246,5.5,2
1248,7,2
1250,8.133333333,2
1252,9.25,2
1254,10.5,2
1256,5,2
1258,8.45,2
1260,8,2
1262,6,2
1264,7.75,2
1266,8.666666667,2
1268,8.25,2
1270,8.216666667,2
1272,6.5,2
1274,4.766666667,2
1276,5.233333333,2
1278,8,2
1280,7,2
1282,7.5,2
1284,7.166666667,2
1286,5.25,2
1288,7,2
1290,6.266666667,2
1292,7.583333333,2
1294,7.25,2
1296,7.4,2
1298,8.833333333,2
1300,7.5,2
1302,7,2
1304,7,2
1306,5.5,2
1308,6.5,2
1310,6.25,2
1312,6.5,2
1314,7.833333333,2
1316,11,2
1318,7.5,2
1320,8.25,2
1322,8.333333333,2
1324,9.583333333,2
1326,7.65,2
1328,7.383333333,2
1330,7.333333333,2
1332,9.416666667,2
1334,8.916666667,2
1336,7.583333333,2
1338,6,2
1340,14,2
1342,7.083333333,2
1344,9,2
1346,7.416666667,2
1348,7,2
1350,6.916666667,2
1352,8.216666667,2
1354,9,2
1356,8.433333333,2
1358,12.33333333,2
1360,8.5,2
1362,6.916666667,2
1364,7.75,2
1366,6.55,2
1368,9.5,2
1370,7.666666667,2
1372,7.333333333,2
1374,8.583333333,2
1376,7.75,2
1378,8,2
1380,8,2
1382,8.533333333,2
1384,7,2
1386,8.5,2
1388,15.75,2
1390,7.333333333,2
1392,5.25,2
1394,6.166666667,2
1396,6.133333333,2
1398,7.166666667,2
1400,7.05,2
1402,6.85,2
1404,5.666666667,2
1406,7.416666667,2
1408,6.85,2
1410,6.666666667,2
1412,6.566666667,2
1414,6.583333333,2
1416,5.933333333,2
1418,11.5,2
1420,6.5,2
1422,10.83333333,2
1424,8.25,2
1426,11.5,2
1428,7.25,2
1430,7,2
1432,6.25,2
1434,7.583333333,2
1436,6,2
1438,7.5,2
1440,7.083333333,2
1442,6.833333333,2
1444,7.5,2
1446,7.5,2
1448,9.5,2
1450,7.25,2
1452,7.5,2
1454,6.166666667,2
1456,7.5,2
1458,8.333333333,2
1460,8.283333333,2
1462,10,2
1464,8.5,2
1466,5,2
1468,8,2
1470,6.566666667,2
1472,5.666666667,2
1474,7.516666667,2
1476,7.25,2
1478,8,2
1480,7.5,2
1482,7.2,2
1484,9.916666667,2
1486,8.916666667,2
1488,7.25,2
1490,6.9,2
1492,16,2
1494,5.5,2
1496,14.91666667,2
1498,6.833333333,2
1500,8.016666667,2
1502,7.683333333,2
1504,6.5,2
1506,8.25,2
1508,7.75,2
1510,8.25,2
1512,9.5,2
1514,8,2
1516,9.283333333,2
1518,9.333333333,2
1520,7.5,2
1522,9.166666667,2
1524,8,2
1526,8,2
1528,7.183333333,2
1530,7.983333333,2
1532,10.08333333,2
1534,6.25,2
1536,5.666666667,2
1538,8.75,2
1540,7.5,2
1542,7,2
1544,11.75,2
1546,8.333333333,2
1548,6.833333333,2
1550,8.3,2
1552,7.483333333,2
1554,6.466666667,2
1556,6.5,2
1558,7.25,2
1560,5.833333333,2
1562,5.5,2
1564,5.75,2
1566,6,2
1568,4,2
1570,9.5,2
1572,7.983333333,2
1574,7.983333333,2
1576,6.25,2
1578,8.883333333,2
1580,5.783333333,2
1582,7.316666667,2
1584,8,2
1586,9.633333333,2
1588,7,2
1590,9.166666667,2
1592,12.5,2
1594,6.6,2
1596,7.15,2
1598,8,2
1600,7.5,2
1602,7,2
1604,6.5,2
1606,8.5,2
1608,7.25,2
1610,8.666666667,2
1612,7.066666667,2
1614,6,2
1616,4.25,2
1618,6.166666667,2
1620,8.25,2
1622,6.333333333,2
1624,7.616666667,2
1626,5.5,2
1628,6.35,2
1630,6.916666667,2
1632,7.75,2
1634,5.9,2
1636,6.25,2
1638,6.5,2
1640,6.95,2
1642,4.666666667,2
1644,12,2
1646,7.9,2
1648,8.633333333,2
1650,8.583333333,2
1652,7.666666667,2
1654,6.75,2
1656,8.666666667,2
1658,6,2
1660,7.583333333,2
1662,7.666666667,2
1664,7.5,2
1666,8.266666667,2
1668,5.083333333,2
1670,7.333333333,2
1672,10,2
1674,14,2
1676,6.983333333,2
1678,7.133333333,2
1680,6.25,2
1682,7.783333333,2
1684,5.083333333,2
1686,7.616666667,2
1688,7.166666667,2
1690,6.783333333,2
1692,7.833333333,2
1694,8.066666667,2
1696,4.883333333,2
1698,5.5,2
1700,5.5,2
1702,8.25,2
1704,7.166666667,2
1706,8,2
1708,8,2
1710,6.716666667,2
1712,6.666666667,2
1714,6.75,2
1716,6.75,2
1718,7.6,2
1720,7.916666667,2
1722,6.25,2
1724,6.833333333,2
1726,11.71666667,2
1728,7.133333333,2
1730,7.5,2
1732,8.333333333,2
1734,8.083333333,2
1736,6.75,2
1738,6.416666667,2
1740,7.716666667,2
1742,7.75,2
1744,8.183333333,2
1746,8.75,2
1748,9.166666667,2
1750,7.25,2
1752,7.083333333,2
1754,8.783333333,2
1756,9.5,2
1758,10.66666667,2
1760,9.75,2
1762,12,2
1764,7.583333333,2
1766,7.75,2
1768,8.366666667,2
1770,7.333333333,2
1772,6,2
1774,5.916666667,2
1776,6.666666667,2
1778,4.416666667,2
1780,7.5,2
1782,7.066666667,2
1784,8.45,2
1786,6.166666667,2
1788,7.416666667,2
1790,7.416666667,2
1792,6.583333333,2
1794,6.933333333,2
1796,8.5,2
1798,6.333333333,2
1800,16,2
1802,9.966666667,2
1804,7.166666667,2
1806,7,2
1808,5.75,2
1810,4.833333333,2
1812,6.216666667,3
1815,23.25,2
1817,18.25,2
1819,21.08333333,2
1821,21,1
1822,5.75,2
1824,21.16666667,1
1825,21.75,1
1826,21.45,1
1827,20,0
